GROUP,VOLT_FLAG,SURVEY_ID,SCORE,LTR_COMMENT,PRIMARY_REASON,MONTH,CONNECTION_TIME,SALES_PERSON_SAT,SALES_FRIENDLY_SAT,COMMINICATION_SAT,FIRST_BILL_SAT,AGENT_KNOWLEDGE,VOLT_FLAG_BINARY,TREATMENT_BINARY,LTR_COMMENT_CLEAN,SENTIMENT_SCORE,SENTIMENT_MAGNITUDE,topics_assigned,substantive_topics,num_topics_assigned
pilot,,355122962,0,Awful service and support. Work only sales. After - no any help. Site doesnt work. I am really disappointed,General,2023-04-01,5,0,0,5,5,0,0,1,Awful service and support. Work only sales. After - no any help. Site doesnt work. I am really disappointed,-0.699999988079071,3.5999999046325684,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,355561713,10,Great customer service,"Customer Service,General,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,Great customer service,0.8999999761581421,0.8999999761581421,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,,354231325,10,He was very friendly and explained things well,,2023-04-01,10,10,10,10,10,10,0,1,He was very friendly and explained things well,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,355527679,10,Good service,General,2023-04-01,10,10,10,10,10,10,0,1,Good service,0.800000011920929,0.800000011920929,[],[],0
pilot,yes,355686471,10,Superb service with a very helpful agent.,"Customer Service,General,UK Legacy",2023-04-01,10,10,10,10,10,10,1,1,Superb service with a very helpful agent.,0.8999999761581421,0.8999999761581421,"['5_phone_50_internet_number', '11_agent_helpful_start_polite', '13_needed_friendly_contract_competence']","['Phone Support and Account Management', 'Sales Agent Performance and Process', 'Professional Service Standards']",3
pilot,yes,355689036,10,"I had a massive drama with shell energy moving home. I has very bad customer service, I spoke to company and within 2 days had active broadband in my house. Something She¬""ll couldn¬""t do after 3 hrs on the phone","Customer Service,General Services,Processes/Journeys",2023-04-01,10,10,10,10,10,10,1,1,"I had a massive drama with shell energy moving home. I has very bad customer service, I spoke to company and within 2 days had active broadband in my house. Something She'll couldn't do after 3 hrs on the phone",-0.5,1.5,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,355064086,0,"Customer service keep hanging up the call can¬""t solve any of the problems overall sh*t service","Customer Service,General",2023-04-01,0,0,0,0,0,0,0,1,Customer service keep hanging up the call can't solve any of the problems overall sh*t service,-0.800000011920929,0.800000011920929,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,,354391642,9,Excellent service,General,2023-04-01,9,9,8,9,9,9,0,1,Excellent service,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,355748365,9,company Media guy very helpful.,"Customer Service,General,UK Legacy",2023-04-01,9,8,8,9,9,9,1,1,company Media guy very helpful.,0.8999999761581421,0.8999999761581421,['10_media_company_recommend_friends'],['Installation Quality and Recommendations'],1
pilot,yes,355746942,10,"Z, who guided me through the process on the phone, was the epitome of empathetic warm professionalism. If all of your customer service personnel are as good as her and your products remain competitive, I see myself becoming a long-term loyal customer.","Brand,Customer Service,General,UK Legacy",2023-04-01,10,8,10,10,10,9,1,1,"Z, who guided me through the process on the phone, was the epitome of empathetic warm professionalism. If all of your customer service personnel are as good as her and your products remain competitive, I see myself becoming a long-term loyal customer.",0.8999999761581421,1.899999976158142,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,,355069603,0,Extremely disappointed with your customer service team. I am still awaiting a response from your fraud prevention team and I have waste hours of my time already on a service I have yet to receive.,"Customer Service,General,UK Legacy",2023-04-01,0,0,0,0,0,0,0,1,Extremely disappointed with your customer service team. I am still awaiting a response from your fraud prevention team and I have waste hours of my time already on a service I have yet to receive.,-0.800000011920929,1.600000023841858,"['2_contract_emails_centers_operators', '4_days_home_told_day']","['Contract Issues and Call Center Problems', 'Service Delivery and Scheduling Issues']",2
pilot,yes,355759778,0,"Your internet so crap you get a signal half up the stair when you call to complain you get fobbed off by the staff you¬""ve trained to be robots!! You guys make me want to hang myself you call me every week to up sell me a mobile contract I¬""ve told to stop but you don¬""t. So I¬""ve taken all the numbers and dates of the call to give to ofcom for the harassment!!","Complaints EscalationInternet,Internet",2023-04-01,0,0,0,0,0,0,1,1,Your internet so crap you get a signal half up the stair when you call to complain you get fobbed off by the staff you've trained to be robots!! You guys make me want to hang myself you call me every week to up sell me a mobile contract I've told to stop but you don't. So I've taken all the numbers and dates of the call to give to ofcom for the harassment!!,-0.800000011920929,2.4000000953674316,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,yes,355830455,10,Brilliant customer service,,2023-04-01,10,10,10,10,10,10,1,1,Brilliant customer service,0.8999999761581421,0.8999999761581421,"['1_customer_service_good_excellent', '6_quick_efficient_service_coverage', '9_price_reasonable_good_prices']","['Overall Customer Service Quality', 'Service Speed and Network Coverage', 'Pricing and Value Proposition']",3
pilot,,355110169,9,Very helpful and friendly advisor. Good package deal.,"Customer Service,General,General Services,UK Legacy",2023-04-01,9,9,9,9,9,9,0,1,Very helpful and friendly advisor. Good package deal.,0.8999999761581421,1.7999999523162842,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,355084259,0,Communications terrible,,2023-04-01,0,5,5,5,5,0,0,1,Communications terrible,-0.699999988079071,0.699999988079071,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,,355946892,10,Very efficient and friendly,,2023-04-01,10,,9,10,10,10,0,1,Very efficient and friendly,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,355561967,10,Very helpful from the installation engineer to the whole team,"Customer Service,Installation,Technician",2023-04-01,10,10,10,10,10,10,1,1,Very helpful from the installation engineer to the whole team,0.8999999761581421,0.8999999761581421,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
pilot,,356074368,9,"Very patient call handler, explained everything in detail with good professionalism and polite voice tone throughout. Did not upsell and pressurised in get other services.","Customer Service,General,UK Legacy",2023-04-01,10,9,5,10,10,8,0,1,"Very patient call handler, explained everything in detail with good professionalism and polite voice tone throughout. Did not upsell and pressurised in get other services.",0.20000000298023224,1.2000000476837158,"['11_agent_helpful_start_polite', '13_needed_friendly_contract_competence']","['Sales Agent Performance and Process', 'Professional Service Standards']",2
pilot,,356191936,9,"Percy was helpful, polite and patient","Customer Service,General,UK Legacy",2023-04-01,9,9,9,8,9,7,0,1,"Percy was helpful, polite and patient",0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,356131801,3,Despite having entered all my data online I then had to go through everything on the phone It was extremely difficult to understand the advisor,"Customer Service,UK Legacy",2023-04-01,2,8,10,6,7,5,0,1,Despite having entered all my data online I then had to go through everything on the phone It was extremely difficult to understand the advisor,-0.800000011920929,0.800000011920929,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,yes,356161132,10,Very friendly adviser,Customer Service,2023-04-01,10,10,10,10,10,10,1,1,Very friendly adviser,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,355693270,10,Very hardworking and punctual quits who carried out the work,,2023-04-01,10,10,10,10,10,10,1,1,Very hardworking and punctual quits who carried out the work,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,356109736,9,"Easy set up process , very helpful staff on the phone.","Deepdive,Internet,Internet Service,UK Legacy,Customer Service,General,Installation",2023-04-01,10,10,10,10,10,9,0,1,"Easy set up process , very helpful staff on the phone.",0.8999999761581421,0.8999999761581421,['13_needed_friendly_contract_competence'],['Professional Service Standards'],1
pilot,,355773846,9,,,2023-04-01,9,9,9,9,9,9,0,1,,,,[],[],0
pilot,,355131644,10,Great service. Friendly staff.,"Customer Service,General",2023-04-01,10,6,10,10,10,5,0,1,Great service. Friendly staff.,0.8999999761581421,1.7999999523162842,"['0_helpful_friendly_staff_explained', '6_quick_efficient_service_coverage', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Service Speed and Network Coverage', 'Professional Service Standards']",3
pilot,,356284910,10,Very quick service,,2023-04-01,10,10,10,9,10,6,0,1,Very quick service,0.800000011920929,0.800000011920929,[],[],0
pilot,,356249504,10,Very good price and service,"General,Pricing,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,Very good price and service,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,356172387,9,Very polite and informative,"Brand,Changing ProviderUK Legacy,Customer Service",2023-04-01,10,9,9,9,10,9,1,1,Very polite and informative,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,355674595,0,Your a joke wanting £50 from me to talk to someone on the phone,,2023-04-01,2,0,1,2,1,4,1,1,Your a joke wanting £50 from me to talk to someone on the phone,-0.800000011920929,0.800000011920929,['5_phone_50_internet_number'],['Phone Support and Account Management'],1
pilot,,355803712,10,you are very efficient=====will you be moving sat dish when you install,,2023-04-01,10,0,10,10,10,10,0,1,you are very efficient will you be moving sat dish when you install,0.800000011920929,0.800000011920929,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
pilot,yes,355801081,10,,,2023-04-01,10,10,7,10,10,10,1,1,,,,[],[],0
pilot,,356359266,10,Straight forward,,2023-04-01,10,10,10,10,10,10,0,1,Straight forward,0.4000000059604645,0.4000000059604645,[],[],0
pilot,,356355268,5,,,2023-04-01,7,7,5,7,7,5,0,1,,,,[],[],0
pilot,yes,356180879,10,Everything explained well,,2023-04-01,10,5,10,10,10,10,1,1,Everything explained well,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,356466593,9,A great price,"General,Pricing,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,A great price,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,3562company842,0,"After placing an order online with free installation and activation the contract sent the next day had a one off charge of £30. In order to get this sorted I called up and after an hour and a half of being lied to by two members of the team I was finally transferred to someone who could have helped in minutes, which he did. Although the contract still has the charge on it. I can't believe that the staff are so badly trained. When I've tried to complain a member of the complaints team tried to convince me not to. I asked to speak to his manager which in fairness he did but the manager came on saying everything was resolved 'I can't understand why you would want to talk to a manager?' Like he was the prime minister and not a supervisor in a call centre! Not sure why I've even bothered recounting this here, not like anyone at company cares.","Sales,Delivery and Installation,Pricing",2023-04-01,0,0,0,0,0,6,1,1,"After placing an order online with free installation and activation the contract sent the next day had a one off charge of £30. In order to get this sorted I called up and after an hour and a half of being lied to by two members of the team I was finally transferred to someone who could have helped in minutes, which he did. Although the contract still has the charge on it. I can't believe that the staff are so badly trained. When I've tried to complain a member of the complaints team tried to convince me not to. I asked to speak to his manager which in fairness he did but the manager came on saying everything was resolved 'I can't understand why you would want to talk to a manager?' Like he was the prime minister and not a supervisor in a call centre! Not sure why I've even bothered recounting this here, not like anyone at company cares.",-0.6000000238418579,4.900000095367432,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,,356686772,10,How easy it was to set up.,"Equipment,Delivery and Installation",2023-04-01,10,10,10,10,10,10,0,1,How easy it was to set up.,0.800000011920929,0.800000011920929,[],[],0
pilot,,356671054,10,"The person whom set my account up was helpful, and fully explained everything.",,2023-04-01,10,10,10,10,10,10,0,1,"The person whom set my account up was helpful, and fully explained everything.",0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '11_agent_helpful_start_polite', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Sales Agent Performance and Process', 'Professional Service Standards']",3
pilot,,356451804,10,The person I spoke was so help and understanding you have a fantastic team working for you I had the best experience and it wasn't stressful at all with other pervasive they make your experience stressful but you never best customer care ever,"Internet,Customer Service,General,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,The person I spoke was so help and understanding you have a fantastic team working for you I had the best experience and it wasn't stressful at all with other pervasive they make your experience stressful but you never best customer care ever,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,356693881,10,Very friendly staff. Explained everything in a simple way.,Customer Service,2023-04-01,10,10,10,10,10,10,1,1,Very friendly staff. Explained everything in a simple way.,0.8999999761581421,1.7999999523162842,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,356828844,10,"Efficient service, great price, fast setup/delivery, great all round","Delivery and Installation,General,Pricing,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,"Efficient service, great price, fast setup/delivery, great all round",0.8999999761581421,0.8999999761581421,['9_price_reasonable_good_prices'],['Pricing and Value Proposition'],1
pilot,yes,356112273,10,,,2023-04-01,7,10,8,7,10,8,1,1,,,,[],[],0
pilot,,356118986,10,,,2023-04-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,yes,356112444,9,"Very helpful on the phone, organising everything. Good service, the only thing missed was the PAC code for transferring my number to the new sim",General,2023-04-01,9,8,8,10,10,8,1,1,"Very helpful on the phone, organising everything. Good service, the only thing missed was the PAC code for transferring my number to the new sim",0.6000000238418579,1.2999999523162842,['5_phone_50_internet_number'],['Phone Support and Account Management'],1
pilot,,356734041,10,Excellent service from advising me about package deals to being connected,"General,General Services",2023-04-01,10,10,10,10,10,10,0,1,Excellent service from advising me about package deals to being connected,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,356234554,0,"Lied to me, telling me company was already in my home and they could set me up in five days to find out there¬""s no cables anywhere near my home and they¬""ve have to dig up an entire shared drive for me to have company. Very disappointed. I will be cancelling.",,2023-04-01,,,,,,,0,1,"Lied to me, telling me company was already in my home and they could set me up in five days to find out there's no cables anywhere near my home and they've have to dig up an entire shared drive for me to have company. Very disappointed. I will be cancelling.",-0.800000011920929,2.5,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,356720928,10,"When I finally was able to speak to someone. They were very helpful. Going forward I would suggest it would be helpful to have a phone number, more easily accessible. I came very close to giving up with the online signing.","Automated Phone System,Customer Service,General,UK Legacy",2023-04-01,10,5,10,10,10,5,0,1,"When I finally was able to speak to someone. They were very helpful. Going forward I would suggest it would be helpful to have a phone number, more easily accessible. I came very close to giving up with the online signing.",0.10000000149011612,1.2000000476837158,['5_phone_50_internet_number'],['Phone Support and Account Management'],1
pilot,yes,355809163,10,Very friendly customer service. Clear explanation of what is included.,Customer Service,2023-04-01,9,8,7,9,10,9,1,1,Very friendly customer service. Clear explanation of what is included.,0.6000000238418579,1.2999999523162842,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,yes,356792468,6,Your customer service was so good to me,"Customer Service,General,UK Legacy",2023-04-01,10,10,10,10,10,10,1,1,Your customer service was so good to me,0.8999999761581421,0.8999999761581421,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,yes,356977384,10,,,2023-04-01,10,10,10,10,10,10,1,1,,,,[],[],0
pilot,,356384927,10,Engineer was extremely competent and had a vast knowledge of services available from company I was unaware of. Have requested a streaming hub for sports add ons. Rating excellent as he read the job notes and attended last call as requested,"Customer Service,Technician,Equipment,TV,TV/Video,UK Legacy",2023-04-01,1,5,0,0,5,2,0,1,Engineer was extremely competent and had a vast knowledge of services available from company I was unaware of. Have requested a streaming hub for sports add ons. Rating excellent as he read the job notes and attended last call as requested,0.5,2.0,['10_media_company_recommend_friends'],['Installation Quality and Recommendations'],1
pilot,,356990696,10,Sade was extremely friendly and helpful,"Customer Service,General,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,Sade was extremely friendly and helpful,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,yes,356335600,0,"The network doesn¬""t work in some areas in my apartment",Mobile Service,2023-04-01,7,6,7,7,7,6,1,1,The network doesn't work in some areas in my apartment,-0.699999988079071,0.699999988079071,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,yes,356469592,10,"Great job, lovely team",Customer Service,2023-04-01,10,10,10,10,10,10,1,1,"Great job, lovely team",0.8999999761581421,0.8999999761581421,"['1_customer_service_good_excellent', '6_quick_efficient_service_coverage']","['Overall Customer Service Quality', 'Service Speed and Network Coverage']",2
pilot,yes,356898441,10,very efficient and friendly,"Brand,Changing ProviderGeneral,Internet,Internet Service,Pricing,UK Legacy",2023-04-01,10,10,10,10,10,10,1,1,very efficient and friendly,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,357395880,10,"Great customer service, best wifi on the market, and I also like that I have heard that company engineers, use their own white box, wires, and install to completion.","Customer Service,General,UK Legacy,Alert,Internet Service,TV,TV/Video,Technician",2023-04-01,10,2,8,10,10,10,0,1,"Great customer service, best wifi on the market, and I also like that I have heard that company engineers, use their own white box, wires, and install to completion.",0.8999999761581421,0.8999999761581421,['10_media_company_recommend_friends'],['Installation Quality and Recommendations'],1
pilot,yes,35742company78,9,Helpful and friendly,"Customer Service,General,UK Legacy",2023-04-01,9,6,9,9,9,9,1,1,Helpful and friendly,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,356731872,10,"Initial sale was great. Employee was knowledgeable and explained the process and benefits. I had trouble setting up the device when I received it, and the support staff were extremely helpful and got me up and running. The perfect experience!!!","Customer Service,General,UK Legacy",2023-04-01,10,10,10,10,10,10,1,1,"Initial sale was great. Employee was knowledgeable and explained the process and benefits. I had trouble setting up the device when I received it, and the support staff were extremely helpful and got me up and running. The perfect experience!!!",0.699999988079071,3.0999999046325684,"['1_customer_service_good_excellent', '9_price_reasonable_good_prices']","['Overall Customer Service Quality', 'Pricing and Value Proposition']",2
pilot,,356355837,9,Competence and friendly manners during the call. Even though I was in a crowded surrownding. We set up a contract and everything was fine.,Delivery and Installation,2023-04-01,9,9,9,9,9,9,0,1,Competence and friendly manners during the call. Even though I was in a crowded surrownding. We set up a contract and everything was fine.,0.5,1.600000023841858,['13_needed_friendly_contract_competence'],['Professional Service Standards'],1
pilot,,356740598,4,The cords to be connected to the wall unit is not of the same size,,2023-04-01,6,1,3,6,6,6,0,1,The cords to be connected to the wall unit is not of the same size,-0.699999988079071,0.699999988079071,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,356746234,10,,,2023-04-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,356801531,5,Not happy with way contract was sold to me,,2023-04-01,1,8,5,1,5,3,0,1,Not happy with way contract was sold to me,-0.800000011920929,0.800000011920929,"['2_contract_emails_centers_operators', '11_agent_helpful_start_polite']","['Contract Issues and Call Center Problems', 'Sales Agent Performance and Process']",2
pilot,yes,356745512,5,Interne not working properly,"Contract,Deepdive,Internet,Internet Service,Reliability GeneralUK Legacy",2023-04-01,9,7,6,9,9,4,1,1,Interne not working properly,-0.800000011920929,0.800000011920929,[],[],0
pilot,,357550741,9,Colleague was very friendly and knowledgable,,2023-04-01,10,9,9,10,10,10,0,1,Colleague was very friendly and knowledgable,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,356868776,10,,,2023-04-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,356896813,10,Technician was nice,"Customer Service,Technician",2023-04-01,8,5,3,8,8,8,0,1,Technician was nice,0.699999988079071,0.699999988079071,[],[],0
pilot,yes,356984966,7,Na,"Customer Service,General,UK Legacy",2023-04-01,5,7,6,4,5,6,1,1,,,,[],[],0
pilot,,357611249,10,Great price - very competitive,"Brand,General,Pricing",2023-04-01,10,,10,10,10,10,0,1,Great price - very competitive,0.8999999761581421,0.8999999761581421,['9_price_reasonable_good_prices'],['Pricing and Value Proposition'],1
pilot,,357565546,10,"Helpful, thorough and patient throughout.",,2023-04-01,10,10,5,10,10,10,0,1,"Helpful, thorough and patient throughout.",0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,357638856,10,Amazing customer service by sade,"General,Customer Service,UK Legacy",2023-04-01,10,10,10,10,10,10,0,1,Amazing customer service by sade,0.8999999761581421,0.8999999761581421,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,,357056541,9,Perfect,,2023-04-01,3,10,0,0,5,8,0,1,Perfect,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,357045333,10,,,2023-04-01,10,10,10,10,10,10,1,1,,,,[],[],0
pilot,,357637018,10,"The guy I spoke to had amazing customer service skills and he was very polite, friendly and professional he assisted me all the way through until I found the correct broadband.","Deepdive,Customer Service",2023-04-01,10,10,10,10,10,10,0,1,"The guy I spoke to had amazing customer service skills and he was very polite, friendly and professional he assisted me all the way through until I found the correct broadband.",0.800000011920929,0.800000011920929,['8_broadband_company_april_media'],['Broadband Service and Connectivity'],1
pilot,,357429703,0,I have contacted regarding my login problem but it is not sorted yet.,,2023-05-01,0,0,0,0,0,0,0,1,I have contacted regarding my login problem but it is not sorted yet.,-0.8999999761581421,0.8999999761581421,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
pilot,,358166625,10,"Great deal, ur salesman on the phone was very good and accommodating , explained everything I needed to know.","Customer Service,General,UK Legacy,Sales",2023-05-01,10,10,10,10,10,10,0,1,"Great deal, ur salesman on the phone was very good and accommodating , explained everything I needed to know.",0.8999999761581421,0.8999999761581421,['5_phone_50_internet_number'],['Phone Support and Account Management'],1
pilot,,358099073,5,I was cut off 3 times before I finally got through. Once I did the service was great but it was very frustrating being cut off so many times.,Automated Phone System,2023-05-01,9,0,7,9,9,9,0,1,I was cut off 3 times before I finally got through. Once I did the service was great but it was very frustrating being cut off so many times.,-0.699999988079071,1.5,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,,358173742,8,Very pleasant call centre agent. Very fast installation of the external box.,"Customer Service,TV,TV/Video,UK Legacy",2023-05-01,10,6,9,8,10,8,0,1,Very pleasant call centre agent. Very fast installation of the external box.,0.8999999761581421,1.7999999523162842,['13_needed_friendly_contract_competence'],['Professional Service Standards'],1
pilot,,358197012,9,The person on the phone was polite and gave me all the information I needed to make the right choice of which broadband was the best one for me,Customer Service,2023-05-01,10,9,10,9,10,9,0,1,The person on the phone was polite and gave me all the information I needed to make the right choice of which broadband was the best one for me,0.8999999761581421,0.8999999761581421,['8_broadband_company_april_media'],['Broadband Service and Connectivity'],1
pilot,,358178543,10,Excellent Support .. made it so easy,,2023-05-01,10,8,10,10,10,10,0,1,Excellent Support .. made it so easy,0.8999999761581421,1.899999976158142,['6_quick_efficient_service_coverage'],['Service Speed and Network Coverage'],1
pilot,yes,358289522,10,He was very helpful and explained everything I asked him,"Brand,UK Legacy",2023-05-01,10,10,10,10,10,10,1,1,He was very helpful and explained everything I asked him,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,358375118,10,Easy to change over & friendly & professional call taker !,Customer Service,2023-05-01,10,10,10,10,10,10,0,1,Easy to change over & friendly & professional call taker !,0.8999999761581421,0.8999999761581421,['13_needed_friendly_contract_competence'],['Professional Service Standards'],1
pilot,yes,358350058,10,Fantastic service,General,2023-05-01,,,,,,10,1,1,Fantastic service,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,358355234,4,"I was told that you could supply service to the property I am moving into, but I was not told that in order to connect me, you would have to lay a trench, digging up the front of the property. As I am renting the property I cannot give permission for this work without precise details of what will be involved and the impact on the landlord's property and garden. This should have been made clear to me at the time of discussing the service that company Media could provide. All that was discussed was the connection visit when an engineer would conect the router.","Alert,Equipment,General,General Services,Internet,Internet Service,Reliability GeneralUK Legacy,UK Legacy",2023-05-01,7,6,5,5,10,8,0,1,"I was told that you could supply service to the property I am moving into, but I was not told that in order to connect me, you would have to lay a trench, digging up the front of the property. As I am renting the property I cannot give permission for this work without precise details of what will be involved and the impact on the landlord's property and garden. This should have been made clear to me at the time of discussing the service that company Media could provide. All that was discussed was the connection visit when an engineer would conect the router.",-0.5,2.0,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,358092719,10,,,2023-05-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,358192354,10,Very prompt response,Customer Service,2023-05-01,10,1,10,10,10,10,0,1,Very prompt response,0.800000011920929,0.800000011920929,[],[],0
pilot,,357977144,10,,,2023-05-01,10,,,10,10,10,0,1,,,,[],[],0
pilot,,358079298,10,"Great service, Quick set up!",General,2023-05-01,10,10,10,10,10,10,0,1,"Great service, Quick set up!",0.8999999761581421,0.8999999761581421,['6_quick_efficient_service_coverage'],['Service Speed and Network Coverage'],1
pilot,,358667216,10,,,2023-05-01,10,,9,10,10,9,0,1,,,,[],[],0
pilot,,358642905,10,,,2023-05-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,358786257,10,,,2023-05-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,yes,358772981,10,,,2023-05-01,10,10,10,10,10,10,1,1,,,,[],[],0
pilot,yes,358784309,0,"I did not sign up for these services. Someone either mis entered or is using my email address. I told your fraud group, but am still getting the emails.",,2023-05-01,,,,,,,1,1,"I did not sign up for these services. Someone either mis entered or is using my email address. I told your fraud group, but am still getting the emails.",-0.699999988079071,2.299999952316284,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
pilot,yes,358655428,10,,,2023-05-01,10,10,10,10,10,10,1,1,,,,[],[],0
pilot,,358097961,9,,,2023-05-01,9,9,9,9,9,8,0,1,,,,[],[],0
pilot,,358653626,10,Very helpful,,2023-05-01,,9,10,5,5,10,0,1,Very helpful,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,358636538,10,Excellent service,"Customer Service,Technician,General",2023-05-01,10,10,10,10,10,10,0,1,Excellent service,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,358196434,8,,,2023-05-01,9,6,7,9,9,8,0,1,,,,[],[],0
pilot,yes,358643128,10,,General,2023-05-01,,,,,,,1,1,,,,[],[],0
pilot,yes,358343818,10,Great service over the phone brilliant package which my previous provider that I had been with for 8y could not even match all round very satisfied,General,2023-05-01,10,10,10,10,10,10,1,1,Great service over the phone brilliant package which my previous provider that I had been with for 8y could not even match all round very satisfied,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,358848700,7,,"Customer Service,General,UK Legacy",2023-05-01,10,8,6,9,9,7,0,1,,,,[],[],0
pilot,,358182103,10,Very helpful,,2023-05-01,10,10,10,10,10,10,0,1,Very helpful,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,358888279,10,Great customer service.,"Customer Service,General,UK Legacy",2023-05-01,10,10,10,10,10,10,0,1,Great customer service.,0.8999999761581421,0.8999999761581421,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,,358878332,8,Great benefits but pricey,"General,Pricing,UK Legacy",2023-05-01,9,9,10,9,10,9,0,1,Great benefits but pricey,0.20000000298023224,0.20000000298023224,['9_price_reasonable_good_prices'],['Pricing and Value Proposition'],1
